6.499119265111775512e+00
2.160280979229699128e+01
1.777886428709548738e+01
2.220042212340394983e+01
1.614504113833656618e+01
1.676268050154808620e+01
1.272958347634115484e+01
1.222028935633730917e+01
2.118325095028816918e+01
1.302976889008273886e+01
1.343865513167759751e+01
1.191567837882861625e+01
1.655980135693113198e+01
2.257136657605014918e+01
1.689717843155300159e+01
