1.596321478984743969e+01
1.646158327358153528e+01
1.820683362565053898e+01
1.544397261669022292e+01
1.502146801633328188e+01
1.759610543272869521e+01
1.685237564452063097e+01
1.940517560585170642e+01
1.609031233707038666e+01
1.897473142047566697e+01
1.767524486574803078e+01
1.913323748577064976e+01
1.615765055288298768e+01
1.740338209761355870e+01
1.390784029836905411e+01
1.214360400384751060e+01
1.810365199621799093e+01
1.369014669159748010e+01
5.678460824428356979e+00
5.557462340456068794e+00
7.650552288390614741e+00
7.103112519446614037e+00
6.469761968103477479e+00
