2.394810479619254693e+03,2.643820530205848627e+04,3.555018236975815671e+04,1.998296742201636880e+04,1.213254644783518597e+04
1.453665875073953202e+03,3.376968879723657301e+04,4.306765962649925495e+04,2.179849562788619005e+04,1.255240572017975137e+04
5.540519976824839432e+03,3.068601494107480539e+04,3.758703414660355338e+04,2.067915414294404763e+04,1.231244153427790479e+04
2.745908511266789901e+03,3.087879942166198452e+04,3.817081948857027601e+04,2.044812855801576006e+04,1.223647565842532822e+04
3.483011154886200075e+03,3.161358351372170728e+04,3.741377511892910843e+04,1.968524267695622257e+04,1.195872936511825537e+04
3.265972004980631937e+03,3.363794327250467904e+04,4.015515605752048577e+04,2.225470048248350940e+04,1.274110303318642036e+04
7.658399736879297052e+03,3.742185777639843582e+04,4.382193285991779703e+04,2.143438796004910546e+04,1.249396906917085653e+04
3.392310820631597380e+03,3.472484466604427871e+04,4.242171298119301355e+04,2.174754535353347092e+04,1.256021890629403242e+04
2.786238902812591277e+03,3.248345049882884996e+04,4.067042123125499347e+04,2.119537570496897752e+04,1.242603867226994225e+04
5.702444578182900841e+03,3.100485139471441653e+04,3.743345917993856710e+04,2.032715724254710949e+04,1.222377870014077962e+04
1.938101434534314649e+03,2.998596982905138793e+04,3.947639898462072597e+04,2.114204652014376188e+04,1.241071393900402654e+04
6.370454550216046300e+03,3.986505120444146451e+04,4.273660847213561647e+04,2.162274842545843057e+04,1.250572040956804085e+04
3.400589342472921544e+03,2.839486920651925175e+04,3.728026940395108250e+04,2.054342676540320826e+04,1.224311514882612028e+04
3.452047681591679066e+03,3.791632263804575632e+04,4.302776319565955782e+04,2.157107037900414434e+04,1.252702627569957622e+04
4.554750013444237084e+03,2.777120831558570717e+04,3.790100678749314829e+04,2.070327440824723089e+04,1.233913227445001758e+04
2.181944804129383556e+03,3.082187526140447881e+04,3.634396713116422325e+04,2.043555966539692236e+04,1.214294104810165663e+04
6.630901017643233899e+03,4.096333420579664380e+04,4.621566646210738691e+04,2.218056302653753301e+04,1.273185446108731958e+04
2.545548169883177252e+03,2.652667553007289098e+04,3.598334152460699988e+04,1.989667150976805351e+04,1.202002033036107423e+04
2.777778964273280053e+03,3.396189763858664082e+04,3.951200156992927077e+04,2.103392375891527263e+04,1.242650799780696980e+04
3.892208028826021746e+03,3.220000978007631056e+04,4.111591111193388497e+04,2.165879955070615688e+04,1.255073600617812917e+04
7.241522758043115573e+03,3.816061179530261143e+04,4.198245473961287644e+04,2.124920358105919149e+04,1.244361741730162430e+04
3.613854634608294873e+03,3.343936648625418457e+04,4.082521751912515901e+04,2.128235999673644619e+04,1.242819167942558306e+04
4.003811588520974055e+03,3.343247314946130791e+04,4.036036458789118478e+04,2.109963967771594980e+04,1.242210407343212682e+04
