5.000000000000000000e+00,1.876000000000000000e+03,1.357900000000000000e+04,1.394300000000000000e+04,1.031400000000000000e+04
1.000000000000000000e+00,2.150000000000000000e+02,1.554000000000000000e+03,1.596000000000000000e+03,1.180000000000000000e+03
1.000000000000000000e+00,2.310000000000000000e+02,1.668000000000000000e+03,1.712000000000000000e+03,1.267000000000000000e+03
2.000000000000000000e+00,7.460000000000000000e+02,5.395000000000000000e+03,5.539000000000000000e+03,4.098000000000000000e+03
0.000000000000000000e+00,1.310000000000000000e+02,9.520000000000000000e+02,9.780000000000000000e+02,7.240000000000000000e+02
1.000000000000000000e+00,2.510000000000000000e+02,1.825000000000000000e+03,1.875000000000000000e+03,1.388000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+02,2.177000000000000000e+03,2.236000000000000000e+03,1.655000000000000000e+03
0.000000000000000000e+00,1.210000000000000000e+02,8.760000000000000000e+02,8.990000000000000000e+02,6.650000000000000000e+02
4.000000000000000000e+00,1.383000000000000000e+03,1.003300000000000000e+04,1.030300000000000000e+04,7.625000000000000000e+03
0.000000000000000000e+00,1.300000000000000000e+02,9.430000000000000000e+02,9.680000000000000000e+02,7.170000000000000000e+02
1.000000000000000000e+00,2.310000000000000000e+02,1.672000000000000000e+03,1.717000000000000000e+03,1.271000000000000000e+03
0.000000000000000000e+00,1.620000000000000000e+02,1.174000000000000000e+03,1.205000000000000000e+03,8.920000000000000000e+02
1.000000000000000000e+00,4.400000000000000000e+02,3.181000000000000000e+03,3.265000000000000000e+03,2.416000000000000000e+03
3.000000000000000000e+00,9.550000000000000000e+02,6.907000000000000000e+03,7.088000000000000000e+03,5.244000000000000000e+03
1.000000000000000000e+00,3.090000000000000000e+02,2.234000000000000000e+03,2.292000000000000000e+03,1.695000000000000000e+03
0.000000000000000000e+00,5.700000000000000000e+01,4.110000000000000000e+02,4.210000000000000000e+02,3.120000000000000000e+02
2.000000000000000000e+00,7.390000000000000000e+02,5.329000000000000000e+03,5.464000000000000000e+03,4.041000000000000000e+03
3.000000000000000000e+00,1.022000000000000000e+03,7.369000000000000000e+03,7.554000000000000000e+03,5.587000000000000000e+03
0.000000000000000000e+00,1.170000000000000000e+02,8.410000000000000000e+02,8.610000000000000000e+02,6.370000000000000000e+02
1.000000000000000000e+00,3.690000000000000000e+02,2.654000000000000000e+03,2.720000000000000000e+03,2.011000000000000000e+03
2.000000000000000000e+00,8.160000000000000000e+02,5.870000000000000000e+03,6.015000000000000000e+03,4.447000000000000000e+03
5.000000000000000000e+00,1.916000000000000000e+03,1.377000000000000000e+04,1.410600000000000000e+04,1.042700000000000000e+04
2.000000000000000000e+00,7.900000000000000000e+02,5.676000000000000000e+03,5.813000000000000000e+03,4.297000000000000000e+03
1.000000000000000000e+00,2.660000000000000000e+02,1.912000000000000000e+03,1.958000000000000000e+03,1.447000000000000000e+03
2.000000000000000000e+00,5.650000000000000000e+02,4.054000000000000000e+03,4.150000000000000000e+03,3.066000000000000000e+03
6.000000000000000000e+00,2.080000000000000000e+03,1.490600000000000000e+04,1.525700000000000000e+04,1.127300000000000000e+04
7.000000000000000000e+00,2.408000000000000000e+03,1.721100000000000000e+04,1.761200000000000000e+04,1.301100000000000000e+04
0.000000000000000000e+00,4.100000000000000000e+01,2.960000000000000000e+02,3.030000000000000000e+02,2.240000000000000000e+02
1.000000000000000000e+00,2.460000000000000000e+02,1.757000000000000000e+03,1.797000000000000000e+03,1.327000000000000000e+03
1.000000000000000000e+00,2.720000000000000000e+02,1.939000000000000000e+03,1.983000000000000000e+03,1.465000000000000000e+03
0.000000000000000000e+00,1.380000000000000000e+02,9.820000000000000000e+02,1.004000000000000000e+03,7.410000000000000000e+02
1.100000000000000000e+01,1.374000000000000000e+03,6.032000000000000000e+03,5.316000000000000000e+03,3.753000000000000000e+03
5.100000000000000000e+01,2.441000000000000000e+03,6.478000000000000000e+03,4.711000000000000000e+03,3.160000000000000000e+03
8.900000000000000000e+01,4.247000000000000000e+03,1.126900000000000000e+04,8.195000000000000000e+03,5.497000000000000000e+03
4.000000000000000000e+00,2.010000000000000000e+02,5.340000000000000000e+02,3.880000000000000000e+02,2.610000000000000000e+02
2.500000000000000000e+01,1.211000000000000000e+03,3.214000000000000000e+03,2.337000000000000000e+03,1.567000000000000000e+03
3.100000000000000000e+01,1.457000000000000000e+03,3.863000000000000000e+03,2.809000000000000000e+03,1.884000000000000000e+03
2.300000000000000000e+01,1.101000000000000000e+03,2.920000000000000000e+03,2.123000000000000000e+03,1.424000000000000000e+03
2.000000000000000000e+00,8.600000000000000000e+01,2.290000000000000000e+02,1.670000000000000000e+02,1.120000000000000000e+02
3.200000000000000000e+01,1.548000000000000000e+03,4.103000000000000000e+03,2.983000000000000000e+03,2.001000000000000000e+03
6.000000000000000000e+00,3.010000000000000000e+02,7.990000000000000000e+02,5.810000000000000000e+02,3.890000000000000000e+02
4.200000000000000000e+01,1.999000000000000000e+03,5.297000000000000000e+03,3.851000000000000000e+03,2.582000000000000000e+03
1.200000000000000000e+01,5.630000000000000000e+02,1.491000000000000000e+03,1.084000000000000000e+03,7.270000000000000000e+02
3.000000000000000000e+00,1.560000000000000000e+02,4.120000000000000000e+02,2.990000000000000000e+02,2.000000000000000000e+02
7.000000000000000000e+00,3.210000000000000000e+02,8.500000000000000000e+02,6.170000000000000000e+02,4.130000000000000000e+02
7.100000000000000000e+01,3.383000000000000000e+03,8.949000000000000000e+03,6.498000000000000000e+03,4.355000000000000000e+03
7.500000000000000000e+01,3.586000000000000000e+03,9.484000000000000000e+03,6.886000000000000000e+03,4.615000000000000000e+03
8.000000000000000000e+00,3.760000000000000000e+02,9.940000000000000000e+02,7.220000000000000000e+02,4.840000000000000000e+02
1.700000000000000000e+01,8.160000000000000000e+02,2.156000000000000000e+03,1.566000000000000000e+03,1.049000000000000000e+03
4.000000000000000000e+00,2.060000000000000000e+02,5.440000000000000000e+02,3.950000000000000000e+02,2.650000000000000000e+02
2.370000000000000000e+02,1.126600000000000000e+04,2.977700000000000000e+04,2.161900000000000000e+04,1.448900000000000000e+04
9.000000000000000000e+00,4.190000000000000000e+02,1.107000000000000000e+03,8.040000000000000000e+02,5.390000000000000000e+02
3.300000000000000000e+01,1.560000000000000000e+03,4.122000000000000000e+03,2.993000000000000000e+03,2.006000000000000000e+03
4.000000000000000000e+00,1.940000000000000000e+02,5.130000000000000000e+02,3.730000000000000000e+02,2.500000000000000000e+02
5.000000000000000000e+00,2.480000000000000000e+02,6.550000000000000000e+02,4.760000000000000000e+02,3.190000000000000000e+02
1.900000000000000000e+01,9.090000000000000000e+02,2.402000000000000000e+03,1.744000000000000000e+03,1.169000000000000000e+03
3.000000000000000000e+00,1.270000000000000000e+02,3.360000000000000000e+02,2.440000000000000000e+02,1.640000000000000000e+02
2.000000000000000000e+00,9.700000000000000000e+01,2.570000000000000000e+02,1.870000000000000000e+02,1.250000000000000000e+02
3.700000000000000000e+01,1.726000000000000000e+03,4.556000000000000000e+03,3.308000000000000000e+03,2.217000000000000000e+03
7.900000000000000000e+01,3.726000000000000000e+03,9.833000000000000000e+03,7.139000000000000000e+03,4.784000000000000000e+03
6.300000000000000000e+01,2.983000000000000000e+03,7.869000000000000000e+03,5.713000000000000000e+03,3.829000000000000000e+03
1.610000000000000000e+02,7.574000000000000000e+03,1.998000000000000000e+04,1.450600000000000000e+04,9.721000000000000000e+03
1.800000000000000000e+01,8.530000000000000000e+02,2.250000000000000000e+03,1.634000000000000000e+03,1.095000000000000000e+03
2.500000000000000000e+01,1.198000000000000000e+03,3.159000000000000000e+03,2.294000000000000000e+03,1.537000000000000000e+03
2.520000000000000000e+02,1.185800000000000000e+04,3.127500000000000000e+04,2.270700000000000000e+04,1.521700000000000000e+04
8.600000000000000000e+01,4.061000000000000000e+03,1.070900000000000000e+04,7.775000000000000000e+03,5.211000000000000000e+03
1.100000000000000000e+01,5.310000000000000000e+02,1.401000000000000000e+03,1.017000000000000000e+03,6.820000000000000000e+02
