1.000000000000000000e+00,6.770000000000000000e+02,8.742000000000000000e+03,1.141200000000000000e+04,9.192000000000000000e+03
0.000000000000000000e+00,7.800000000000000000e+01,1.002000000000000000e+03,1.306000000000000000e+03,1.052000000000000000e+03
0.000000000000000000e+00,8.300000000000000000e+01,1.074000000000000000e+03,1.401000000000000000e+03,1.129000000000000000e+03
0.000000000000000000e+00,2.700000000000000000e+02,3.474000000000000000e+03,4.533000000000000000e+03,3.651000000000000000e+03
0.000000000000000000e+00,4.600000000000000000e+01,6.100000000000000000e+02,8.000000000000000000e+02,6.440000000000000000e+02
0.000000000000000000e+00,8.900000000000000000e+01,1.170000000000000000e+03,1.533000000000000000e+03,1.236000000000000000e+03
0.000000000000000000e+00,1.070000000000000000e+02,1.396000000000000000e+03,1.829000000000000000e+03,1.474000000000000000e+03
0.000000000000000000e+00,4.300000000000000000e+01,5.620000000000000000e+02,7.350000000000000000e+02,5.930000000000000000e+02
1.000000000000000000e+00,4.940000000000000000e+02,6.438000000000000000e+03,8.428000000000000000e+03,6.791000000000000000e+03
0.000000000000000000e+00,4.600000000000000000e+01,6.050000000000000000e+02,7.920000000000000000e+02,6.380000000000000000e+02
0.000000000000000000e+00,8.300000000000000000e+01,1.073000000000000000e+03,1.405000000000000000e+03,1.132000000000000000e+03
0.000000000000000000e+00,5.800000000000000000e+01,7.540000000000000000e+02,9.860000000000000000e+02,7.940000000000000000e+02
0.000000000000000000e+00,1.580000000000000000e+02,2.044000000000000000e+03,2.671000000000000000e+03,2.152000000000000000e+03
1.000000000000000000e+00,3.450000000000000000e+02,4.440000000000000000e+03,5.798000000000000000e+03,4.671000000000000000e+03
0.000000000000000000e+00,1.120000000000000000e+02,1.437000000000000000e+03,1.875000000000000000e+03,1.510000000000000000e+03
0.000000000000000000e+00,2.100000000000000000e+01,2.640000000000000000e+02,3.450000000000000000e+02,2.780000000000000000e+02
0.000000000000000000e+00,2.700000000000000000e+02,3.431000000000000000e+03,4.471000000000000000e+03,3.599000000000000000e+03
1.000000000000000000e+00,3.740000000000000000e+02,4.747000000000000000e+03,6.181000000000000000e+03,4.976000000000000000e+03
0.000000000000000000e+00,4.300000000000000000e+01,5.420000000000000000e+02,7.050000000000000000e+02,5.670000000000000000e+02
0.000000000000000000e+00,1.360000000000000000e+02,1.712000000000000000e+03,2.226000000000000000e+03,1.791000000000000000e+03
1.000000000000000000e+00,3.020000000000000000e+02,3.789000000000000000e+03,4.922000000000000000e+03,3.961000000000000000e+03
1.000000000000000000e+00,7.110000000000000000e+02,8.891000000000000000e+03,1.154400000000000000e+04,9.287000000000000000e+03
1.000000000000000000e+00,2.940000000000000000e+02,3.666000000000000000e+03,4.758000000000000000e+03,3.827000000000000000e+03
0.000000000000000000e+00,9.900000000000000000e+01,1.236000000000000000e+03,1.603000000000000000e+03,1.289000000000000000e+03
0.000000000000000000e+00,2.120000000000000000e+02,2.622000000000000000e+03,3.397000000000000000e+03,2.731000000000000000e+03
2.000000000000000000e+00,8.130000000000000000e+02,9.673000000000000000e+03,1.249100000000000000e+04,1.004000000000000000e+04
2.000000000000000000e+00,9.650000000000000000e+02,1.119700000000000000e+04,1.442200000000000000e+04,1.159000000000000000e+04
0.000000000000000000e+00,1.700000000000000000e+01,1.930000000000000000e+02,2.480000000000000000e+02,1.990000000000000000e+02
