0.063251	0.554972	0.736818
0.045811	0.558316	0.737291
0.044061	0.565467	0.737142
0.023754	0.539137	0.738179
0.034096	0.543881	0.737319
0.049346	0.563546	0.737189
0.054123	0.560026	0.736912
0.051559	0.522598	0.736986
0.051191	0.559940	0.737009
0.063168	0.554322	0.736879
0.064506	0.580366	0.736427
0.041569	0.581397	0.736812
0.056453	0.559073	0.736810
0.081228	0.577418	0.736419
0.052565	0.597913	0.736613
0.037699	0.598912	0.736630
0.048606	0.599916	0.736494
0.065316	0.568720	0.736765
0.068949	0.570675	0.736759
0.028386	0.595055	0.736996
0.056685	0.588217	0.736516
0.063433	0.588355	0.736497
0.046566	0.576565	0.736637
0.069467	0.575979	0.736483
0.037240	0.602354	0.736254
0.038645	0.565853	0.736984
0.021103	0.883462	0.731226
0.027817	0.879708	0.731115
0.025778	0.880335	0.730258
0.033123	0.871087	0.730404
0.044278	0.857761	0.730101
0.048115	0.887768	0.729356
0.035809	0.861105	0.729708
0.015313	0.901238	0.729971
0.032303	0.875984	0.730133
0.034681	0.868528	0.730341
0.029660	0.873686	0.730680
0.053168	0.783162	0.735596
0.055817	0.748541	0.735600
0.044553	0.506546	0.739516
0.056824	0.507322	0.738984
0.025453	0.518943	0.739183
0.058210	0.504696	0.739615
0.060486	0.494448	0.739193
0.014693	0.522082	0.739594
0.056656	0.611092	0.736187
0.074948	0.642441	0.731083
0.076619	0.680491	0.730947
0.090986	0.656918	0.730275
0.078998	0.678866	0.730701
0.086128	0.761722	0.730041
0.076761	0.751637	0.730597
0.069482	0.768468	0.730856
0.081212	0.779873	0.729954
0.072776	0.779833	0.730770
0.092958	0.730719	0.730199
0.070652	0.770483	0.730828
0.081986	0.739217	0.730610
0.074407	0.769813	0.730588
0.077486	0.742739	0.730310
0.082439	0.956069	0.729258
0.093148	0.960350	0.728970
0.022162	0.678788	0.736581
0.032908	0.960969	0.729623
0.017362	0.558371	0.738598
0.017636	0.535224	0.738544
0.083747	0.719074	0.730559
0.110040	0.732451	0.729929
0.075635	0.756919	0.730484
0.098632	0.750509	0.730191
0.098857	0.714256	0.730244
0.083217	0.739783	0.730284
0.047345	0.937924	0.729366
0.044751	0.945583	0.729472
0.022361	0.926263	0.729670
0.024777	0.920854	0.729826
0.037457	0.915345	0.729594
0.011444	0.960990	0.729691
0.018549	0.929358	0.729626
0.025821	0.921563	0.729638
0.036958	0.930102	0.729584
0.008936	0.935055	0.730412
0.043985	0.510725	0.737543
0.038939	0.527086	0.737730
0.034805	0.527348	0.738575
0.041369	0.526146	0.738236
0.027572	0.532124	0.737378
0.028495	0.528237	0.737473
0.026750	0.542824	0.737921
0.059050	0.671832	0.732970
0.055999	0.713597	0.735681
0.031130	0.716628	0.735795
0.092597	0.532122	0.736868
0.064263	0.570788	0.736689
0.077746	0.580070	0.736445
0.070856	0.711590	0.730932
0.049761	0.845300	0.731692
0.043556	0.858961	0.731889
0.041728	0.821478	0.732014
0.031175	0.805538	0.732024
0.035904	0.792492	0.732580
0.042771	0.783760	0.732480
0.038466	0.795420	0.732431
0.011194	0.783957	0.732769
0.024534	0.796332	0.732214
0.056819	0.782247	0.731969
0.044832	0.823689	0.731838
0.049364	0.789259	0.732271
0.024229	0.813402	0.732339
0.055305	0.792868	0.732051
0.050545	0.797586	0.732183
0.085618	0.676295	0.730254
0.112638	0.645645	0.730785
0.079760	0.651802	0.731032
0.058481	0.675201	0.731212
0.067979	0.691218	0.730946
0.068991	0.661175	0.731123
0.081864	0.678191	0.730942
0.076333	0.657732	0.730959
0.085781	0.670680	0.730850
0.089554	0.663823	0.730908
0.103188	0.641667	0.731225
0.084569	0.651616	0.730946
0.095506	0.654746	0.730926
0.037241	0.514483	0.738619
0.024739	0.563652	0.737683
0.019043	0.564881	0.738516
0.025558	0.546791	0.737509
0.071238	0.836738	0.730675
0.073852	0.805629	0.730576
0.099327	0.790077	0.729905
0.079543	0.802247	0.730225
0.113438	0.783319	0.729820
0.056678	0.617803	0.735840
0.062584	0.597649	0.736261
0.047153	0.616702	0.736048
0.049737	0.612601	0.735938
0.037983	0.619506	0.735791
0.065629	0.637989	0.735708
0.010284	0.569740	0.738796
