0.304491	0.629085	0.465303
0.210643	0.838777	0.473431
0.210837	0.767450	0.482867
0.201770	0.909721	0.484522
0.205250	0.901658	0.484678
0.205314	0.764903	0.481766
0.218927	0.640442	0.466976
0.204558	0.944804	0.483358
0.204206	0.781769	0.483221
0.212959	0.944804	0.471455
0.204764	0.984372	0.482479
0.204973	0.982026	0.482319
0.206235	0.938527	0.482494
0.202102	0.889186	0.481312
0.204519	0.864779	0.482064
0.203145	0.864783	0.482073
0.201815	0.864781	0.482779
0.208517	0.731784	0.468235
0.215163	0.849360	0.480698
0.213284	0.759648	0.482549
0.212130	0.707661	0.482610
0.206268	0.638866	0.466702
0.197319	0.696783	0.475362
0.200586	0.709169	0.475003
0.175356	0.700477	0.489067
0.190878	0.698982	0.474327
0.204650	0.694425	0.466105
0.303130	0.564608	0.465264
0.302432	0.564558	0.465206
0.202909	0.634929	0.474907
0.200134	0.651804	0.474165
0.203506	0.632496	0.475466
0.202156	0.647131	0.474797
0.204091	0.640067	0.474914
0.204203	0.652071	0.473274
0.204067	0.637906	0.472112
0.219945	0.562105	0.469311
0.309089	0.602083	0.464736
0.191314	0.637226	0.474333
0.222283	0.552065	0.467514
0.189497	0.665841	0.474897
0.201041	0.564836	0.473471
0.189593	0.563577	0.475545
0.189593	0.626152	0.475012
0.213103	0.594936	0.469172
0.197702	0.921459	0.473961
0.198089	0.895792	0.472540
0.201209	0.902600	0.470030
0.180306	0.900866	0.515772
0.179797	0.905275	0.516103
0.203593	0.610746	0.466029
0.181102	0.632415	0.567777
0.189076	0.507354	0.486506
0.187241	0.584231	0.486645
0.189097	0.584926	0.485398
0.189047	0.585707	0.480647
0.189060	0.567459	0.480770
0.191915	0.610583	0.484888
0.191557	0.599747	0.482990
0.191839	0.611988	0.485041
0.192070	0.659086	0.482467
0.192270	0.595381	0.482696
0.183366	0.536733	0.490565
0.301270	0.733536	0.473585
0.302045	0.765996	0.473727
0.305059	0.731620	0.472385
0.304613	0.746985	0.472049
0.303573	0.738830	0.472362
0.302533	0.738534	0.471915
0.218172	0.534646	0.467678
0.217472	0.564069	0.468318
0.202242	0.667771	0.474738
0.200951	0.811456	0.471713
0.191852	0.824464	0.477659
0.192771	0.865277	0.470668
0.196645	0.653355	0.467188
0.193632	0.694730	0.470754
0.191598	0.633223	0.467308
0.196091	0.652627	0.467624
0.184377	0.570914	0.479098
0.190262	0.655455	0.476213
0.187031	0.847893	0.477487
0.188524	0.649915	0.474700
0.188297	0.643624	0.474693
0.187402	0.839516	0.477690
0.189040	0.651489	0.476597
0.195661	0.605022	0.467860
0.199958	0.664333	0.473772
0.201630	0.660985	0.474037
0.201716	0.660589	0.473994
0.203317	0.636831	0.473454
0.201486	0.630527	0.472152
0.190255	0.799122	0.473289
0.202183	0.667701	0.474704
0.222188	0.553989	0.467552
0.206773	0.650202	0.473913
0.183830	0.782178	0.479384
0.191849	0.832452	0.474603
0.197282	0.747294	0.469878
0.186638	0.512397	0.490486
0.194557	0.773277	0.470238
0.202544	0.585790	0.472158
0.201890	0.592461	0.472538
0.195478	0.697395	0.470996
0.195048	0.742284	0.472316
0.180175	0.672806	0.492671
0.180747	0.771782	0.492369
0.182867	0.739411	0.488687
0.298509	0.584642	0.467129
0.193807	0.856740	0.481454
0.183284	0.736877	0.487385
0.183879	0.735471	0.487529
0.183897	0.735471	0.487531
0.179678	0.622548	0.573758
0.181430	0.620473	0.573474
0.183695	0.737490	0.487392
0.180091	0.582411	0.573390
0.188787	0.780670	0.486622
0.190610	0.702179	0.486128
0.190445	0.702180	0.486647
0.212285	0.649603	0.473479
0.180893	0.966205	0.478343
0.185213	0.921108	0.478658
0.202263	0.523682	0.473216
0.186893	0.841949	0.482011
0.185367	0.841949	0.487621
0.179076	0.670800	0.575135
0.196361	0.628177	0.472700
0.196612	0.626944	0.473368
0.195716	0.626942	0.472836
0.199318	0.583555	0.470247
0.186486	0.524855	0.517040
0.181001	0.496075	0.518414
0.184013	0.495469	0.488210
0.196076	0.585119	0.473442
0.198478	0.607354	0.476305
0.190907	0.625254	0.475943
0.180130	0.882429	0.517086
0.186450	0.525562	0.577990
0.185855	0.545347	0.578106
0.178961	0.910629	0.517470
0.204250	0.564013	0.470364
0.183551	0.586702	0.480654
0.183657	0.587057	0.480404
0.183600	0.593152	0.480712
0.174366	0.621576	0.579606
0.190972	0.560424	0.477297
0.185763	0.593652	0.478107
0.196593	0.674997	0.472723
0.188767	0.612288	0.472344
0.188987	0.606260	0.477199
0.190751	0.617265	0.474483
0.190333	0.620083	0.475851
0.190961	0.620077	0.475675
0.185550	0.609435	0.478624
0.190294	0.619416	0.475897
0.189268	0.620253	0.476140
0.176471	0.799017	0.575048
0.179097	0.635854	0.575318
0.181304	0.748405	0.515049
0.203916	0.565315	0.484650
0.179102	0.750889	0.574812
0.182487	0.570292	0.576380
0.181406	0.631271	0.569127
0.187040	0.639450	0.569114
0.180883	0.632278	0.568975
0.210673	0.554588	0.475591
0.212442	0.556953	0.475305
0.185274	0.542251	0.578224
0.183443	0.565960	0.577948
0.195583	0.551735	0.477473
0.191221	0.528409	0.487028
0.191262	0.531042	0.486285
0.191502	0.508478	0.486273
0.290524	0.670383	0.471962
0.192022	0.591940	0.474986
0.192416	0.529712	0.486079
0.183873	0.509797	0.490864
0.188473	0.573122	0.489566
0.286980	0.630143	0.472722
0.199440	0.845865	0.466816
0.174044	0.695293	0.739304
0.177016	0.605181	0.576498
0.177530	0.587606	0.576453
0.180152	0.472622	0.518217
0.180941	0.477801	0.518358
0.184867	0.835995	0.475533
0.176422	0.804991	0.575076
0.175828	0.780863	0.575265
0.175871	0.724455	0.738857
0.203620	0.616610	0.467077
0.205435	0.630071	0.473503
0.182692	0.822563	0.479777
0.188903	0.961441	0.482818
0.293258	0.749090	0.467797
0.294252	0.767958	0.467427
0.295726	0.768214	0.467428
0.309117	0.679636	0.463737
0.203568	0.603085	0.473896
0.215760	0.631064	0.468033
0.317727	0.716484	0.464302
0.175944	0.538825	0.519351
0.185183	0.501241	0.517451
0.205896	0.771713	0.475281
0.306247	0.932202	0.471320
0.305855	0.596586	0.473622
0.177153	0.546277	0.486966
0.175564	0.566438	0.518265
0.178364	0.540753	0.487119
0.182105	0.841312	0.517697
0.179811	0.541920	0.486930
0.189699	0.488690	0.516053
0.190318	0.490399	0.516197
0.266535	0.593387	0.472793
0.177449	0.559842	0.518023
0.728197	0.998309	0.465938
0.293598	0.602154	0.465920
0.215397	0.729103	0.473973
0.217814	0.705277	0.474458
0.215256	0.693035	0.474998
0.177817	0.690125	0.478050
0.190012	0.795390	0.481403
0.188863	0.795390	0.481265
0.186098	0.741080	0.477655
0.203073	0.850560	0.473528
0.188620	0.813694	0.474943
0.188286	0.845953	0.473689
0.189695	0.727770	0.474823
0.188205	0.858119	0.473766
0.185892	0.834186	0.475162
0.188114	0.813030	0.474933
0.197075	0.829949	0.473303
0.198052	0.810207	0.470205
0.174341	0.706327	0.574911
0.175005	0.668933	0.739399
0.203047	0.551426	0.472132
0.202674	0.519830	0.472288
0.280253	0.881125	0.464668
0.198466	0.511135	0.476173
0.196089	0.508821	0.476381
0.196660	0.510816	0.476636
0.197135	0.509589	0.476177
0.193628	0.509690	0.561126
0.193256	0.509193	0.561152
0.290148	0.592971	0.472733
0.206129	0.858223	0.473923
0.306377	0.703046	0.462987
0.200484	0.743640	0.473711
0.201594	0.738640	0.473666
0.179533	0.628205	0.569368
0.211789	0.569197	0.469823
0.210808	0.573902	0.468855
0.203323	0.576816	0.469508
0.210437	0.591008	0.469609
0.214633	0.553887	0.469342
0.213436	0.555938	0.469344
0.213075	0.556637	0.469103
0.214261	0.550557	0.469129
0.202745	0.816638	0.472809
0.200809	0.898578	0.467841
0.200400	0.880723	0.469391
0.200081	0.880817	0.469460
0.198440	0.907449	0.468010
0.199227	0.669726	0.468741
0.198479	0.961038	0.465662
0.197018	0.940159	0.466844
0.198092	0.942532	0.465439
0.197008	0.930095	0.467423
0.198005	0.941620	0.466185
0.205649	0.543071	0.474966
0.198990	0.550215	0.474042
0.199363	0.541436	0.474255
0.203601	0.933138	0.466330
0.204251	0.829931	0.472417
0.213012	0.547498	0.476982
0.211398	0.569052	0.475996
0.203225	0.598133	0.474192
0.204628	0.602302	0.474082
0.305165	0.647339	0.464710
0.197813	0.562339	0.478491
0.197798	0.562636	0.478489
0.305431	0.604911	0.471572
0.321233	0.597196	0.471274
0.321215	0.597417	0.470850
0.305600	0.589618	0.463283
0.305794	0.742556	0.462934
0.310987	0.633199	0.463247
0.310814	0.658004	0.463257
0.310876	0.624862	0.464089
0.259695	0.641616	0.466618
0.209163	0.573915	0.476056
0.175029	0.533509	0.583614
0.174527	0.556314	0.583492
0.180025	0.583353	0.573458
0.195736	0.900116	0.474799
0.203321	0.556216	0.475938
0.197476	0.662797	0.475186
0.199458	0.768178	0.474328
0.198741	0.743247	0.474379
0.203267	0.557329	0.475727
0.201991	0.914234	0.474339
0.176062	0.541171	0.583722
0.202969	0.847130	0.473421
0.200885	0.752442	0.469596
0.203651	0.918325	0.474096
0.175286	0.529685	0.583560
0.197503	0.879947	0.474844
0.186905	0.897990	0.489216
