6.519463515061730163e+00
1.825793345655367972e+01
2.022833581955318749e+01
1.870007768357494271e+01
1.629928406337231550e+01
1.724566311450865896e+01
1.320391430141635070e+01
1.252918439123724248e+01
1.915482195212657501e+01
1.391512065433662393e+01
1.267756592677446470e+01
1.277101435465980472e+01
1.967730940240940996e+01
1.835228900393310525e+01
1.791341027680585540e+01
