0.129707	0.835874	0.699560
0.130214	0.834600	0.699289
0.130738	0.840717	0.699128
0.135467	0.695665	0.717101
0.164119	0.611269	0.649839
0.141560	0.740299	0.689027
0.160276	0.574373	0.674304
0.159234	0.689980	0.651146
0.164137	0.666532	0.654981
0.156775	0.675525	0.653942
0.221659	0.601609	0.661870
0.222636	0.601609	0.665763
0.158393	0.649138	0.655551
0.127487	0.870081	0.706602
0.127815	0.860568	0.706674
0.130412	0.865745	0.698693
0.216058	0.599346	0.667662
0.137181	0.577629	0.736889
0.161782	0.599554	0.642272
0.152346	0.611404	0.668635
0.152129	0.577794	0.673091
0.136018	0.647308	0.736702
0.157837	0.588373	0.689842
0.150304	0.605907	0.695572
0.138156	0.574550	0.730474
0.139700	0.585118	0.730013
0.145651	0.567952	0.730285
0.162211	0.583552	0.640255
0.160977	0.576767	0.655632
0.159562	0.568703	0.652838
0.147973	0.904054	0.642666
0.145334	0.676454	0.691275
0.142762	0.729594	0.692331
0.144822	0.619022	0.690935
0.144142	0.661390	0.691927
0.134528	0.750332	0.736246
0.122785	0.919116	0.726695
0.162945	0.683965	0.649572
0.162472	0.698167	0.649371
0.145066	0.607055	0.718064
0.142557	0.607781	0.727531
0.157250	0.843503	0.648152
0.158379	0.777526	0.648256
0.157991	0.639473	0.653290
0.144916	0.608428	0.714773
0.134990	0.892036	0.689291
0.126112	0.837199	0.721650
0.150848	0.715834	0.689539
0.153375	0.652480	0.687976
0.158011	0.596558	0.663199
0.127082	0.825335	0.720904
0.126573	0.837142	0.721368
0.122847	0.931974	0.726567
0.139711	0.949703	0.676308
0.138755	0.949703	0.676325
0.123345	0.734910	0.721622
0.134037	0.737937	0.720180
0.142711	0.786247	0.685434
0.136396	0.806882	0.689867
0.137226	0.814973	0.684181
0.135036	0.810886	0.689212
0.147548	0.824374	0.657697
0.153421	0.773391	0.664084
0.137394	0.887392	0.674689
0.134907	0.707913	0.727047
0.149006	0.623446	0.683572
0.149291	0.596693	0.683804
0.154563	0.820662	0.642985
0.154247	0.711444	0.643092
0.153227	0.623747	0.655030
0.136102	0.878916	0.686581
0.136576	0.821564	0.684237
0.136029	0.818797	0.686989
0.134693	0.816994	0.686767
0.147180	0.929335	0.658873
0.148948	0.928176	0.653690
0.150268	0.835940	0.658424
0.149169	0.838917	0.654376
0.147476	0.928471	0.658842
0.118255	0.868160	0.736097
0.118896	0.901722	0.734999
0.121497	0.901686	0.726351
0.118255	0.900945	0.735005
0.118852	0.870950	0.735106
0.150874	0.663188	0.660076
0.151559	0.662820	0.659962
0.119646	0.871921	0.732385
0.142662	0.826286	0.653011
0.162591	0.834446	0.636823
0.164071	0.720633	0.638230
0.162575	0.798403	0.640558
0.161866	0.724215	0.659371
0.137169	0.613583	0.739966
0.137262	0.608668	0.740005
0.161895	0.837047	0.645335
0.135858	0.901610	0.693503
0.155510	0.727212	0.644476
0.158665	0.652570	0.655028
0.155335	0.713665	0.646949
0.152102	0.583553	0.673070
0.155924	0.613889	0.666368
0.154739	0.619237	0.667269
0.148629	0.561271	0.672658
0.151054	0.558532	0.667888
0.150303	0.558532	0.668523
0.142027	0.690468	0.693080
0.130402	0.872734	0.694067
0.145435	0.733568	0.660021
0.153350	0.818578	0.649842
0.146324	0.803152	0.661586
0.148572	0.802855	0.655034
0.149444	0.817747	0.661267
0.149562	0.790270	0.660522
0.143570	0.788642	0.667633
0.151001	0.737592	0.649440
0.150650	0.794115	0.657325
0.155653	0.755685	0.645339
0.152638	0.765809	0.649216
0.145167	0.765124	0.674781
0.142901	0.762941	0.678681
0.141841	0.786630	0.675195
0.145968	0.781761	0.659976
0.146748	0.832137	0.661277
0.150608	0.790349	0.646955
0.150310	0.790348	0.646958
0.150079	0.783781	0.646766
0.145595	0.792070	0.659605
0.141659	0.866005	0.659685
0.135084	0.946768	0.660951
0.139681	0.961104	0.648997
0.136403	0.954046	0.660023
0.124756	0.814352	0.726428
0.132379	0.820840	0.701498
0.148346	0.817220	0.648659
0.143076	0.821733	0.661748
0.149350	0.808301	0.645657
0.148351	0.788349	0.649311
0.150628	0.736314	0.662091
0.127486	0.847779	0.720258
0.128797	0.655678	0.728317
0.144624	0.804056	0.646367
0.144517	0.817554	0.646491
0.146528	0.920755	0.653232
0.153248	0.718495	0.652155
0.140117	0.748737	0.674594
0.125890	0.734910	0.727851
0.141981	0.825567	0.666132
0.159706	0.796590	0.645738
0.143986	0.885791	0.651874
0.140569	0.912952	0.652663
0.141408	0.900685	0.652491
0.144803	0.889062	0.643923
0.141237	0.903066	0.652114
0.138793	0.918036	0.652229
0.122041	0.949212	0.721669
0.121960	0.948227	0.721571
0.148639	0.884103	0.647753
0.144468	0.889933	0.646844
0.122062	0.924121	0.717276
0.141192	0.605990	0.714750
0.130576	0.823523	0.717447
0.131241	0.806016	0.717411
0.141755	0.677670	0.715108
0.150382	0.844222	0.657352
0.138116	0.855483	0.703915
0.134053	0.848452	0.722047
0.148834	0.716876	0.660185
0.123066	0.898646	0.718612
0.128259	0.749759	0.713017
0.131619	0.840558	0.693620
0.156092	0.585758	0.663249
0.140372	0.861836	0.671862
0.139690	0.862050	0.671884
0.136064	0.864468	0.671801
0.139188	0.734862	0.700850
0.139213	0.732114	0.700841
0.140572	0.761993	0.699274
0.136493	0.827107	0.695271
0.132805	0.838316	0.693562
0.136554	0.767674	0.700182
0.124334	0.774233	0.741110
0.138044	0.704651	0.699619
0.142230	0.702759	0.701122
0.153779	0.837461	0.654650
0.117303	0.884120	0.732091
0.146920	0.894609	0.659699
0.144468	0.908748	0.658857
0.143603	0.874599	0.662427
0.154511	0.873613	0.652601
0.148408	0.910979	0.659412
0.134655	0.939635	0.687704
0.146214	0.845917	0.649950
0.120690	0.900873	0.731239
0.125062	0.897014	0.717087
0.116123	0.933855	0.731614
0.118458	0.895308	0.732054
0.116478	0.869234	0.737846
0.116937	0.895342	0.737701
0.140993	0.896549	0.670143
0.139770	0.833817	0.672949
0.142247	0.821608	0.672234
0.139086	0.903985	0.672606
0.138375	0.910349	0.674344
0.137862	0.910260	0.675576
0.136464	0.904452	0.675952
0.137173	0.914124	0.675398
0.135707	0.907122	0.675935
0.157336	0.686863	0.651733
0.146494	0.887317	0.650543
0.126292	0.849604	0.720126
0.123880	0.736035	0.721358
0.132655	0.906399	0.687804
0.130990	0.902251	0.688033
0.153252	0.662916	0.644501
0.163388	0.669266	0.649784
0.151963	0.754131	0.657621
0.156592	0.705108	0.651739
0.154003	0.659891	0.652175
0.159817	0.583796	0.652151
0.134567	0.822857	0.736458
0.136032	0.621765	0.737072
0.137038	0.895109	0.676954
0.136310	0.900540	0.676795
0.134661	0.884607	0.695018
0.138066	0.891455	0.677954
0.138488	0.891453	0.677829
