2.002104100626806549e+00,2.139842042823610427e+03,1.966572919998283760e+04,2.460516328187537147e+04,2.068049281179613899e+04
3.118049531497384397e+00,2.755282696726025279e+03,2.135304436229220300e+04,2.524136374381703718e+04,2.100010601971306096e+04
2.673668657091485379e+00,2.308999113535462129e+03,2.023624838256377188e+04,2.489286024517297119e+04,2.086470455356099774e+04
3.057203783139514464e+00,2.347800325323406923e+03,2.002906858096255746e+04,2.491765908035766915e+04,2.088166658539697892e+04
2.559863542961715588e+00,2.359936321414820213e+03,1.893966793564462205e+04,2.411193735164960162e+04,2.061147117762092967e+04
3.271589122093274238e+00,2.601713559191052809e+03,2.248670817716250531e+04,2.581242958877354613e+04,2.115323005110310987e+04
3.492045672804600098e+00,2.647915697408949200e+03,2.051659909983882244e+04,2.484195539569977700e+04,2.086192840193660595e+04
2.975678645566021352e+00,2.757818102422641914e+03,2.127699576365077519e+04,2.528401252060569095e+04,2.099208433017098650e+04
3.160623164869999613e+00,2.569094872880468756e+03,2.089501933423000810e+04,2.510726597727923217e+04,2.095211195222807874e+04
2.600460253841471836e+00,2.289545440953075740e+03,1.964169618396332589e+04,2.465297163344421642e+04,2.082651497599569484e+04
2.494610453919178017e+00,2.485466311533808494e+03,2.118650931845746891e+04,2.527260545064379767e+04,2.093519159874617253e+04
4.030262861152372089e+00,2.674349721038786811e+03,2.082832741761826037e+04,2.498448497942407630e+04,2.089186553899733190e+04
2.297752529794398590e+00,2.310857414369428625e+03,2.040099090889897343e+04,2.484735768405043200e+04,2.083259261516445258e+04
3.610981544604272564e+00,2.779857851441739058e+03,2.091226408115999584e+04,2.512689086322612275e+04,2.098197421218386444e+04
2.226999241366496296e+00,2.346334963979576060e+03,2.032514881872853221e+04,2.494125913639648570e+04,2.083419493312633858e+04
2.718620312874685307e+00,2.251355302653760646e+03,1.984711550435390382e+04,2.463127231941894934e+04,2.079213157956569921e+04
4.101344502322691987e+00,2.938176811061327044e+03,2.186762791401929280e+04,2.551357116367484923e+04,2.110993736875222021e+04
1.972660293434336243e+00,2.337730054467751415e+03,1.966857887269455750e+04,2.449258040507384430e+04,2.060669373088804423e+04
3.384079931659323748e+00,2.270438240100930670e+03,2.029365779084667520e+04,2.505089923536538117e+04,2.097815633657929357e+04
3.036441881875382443e+00,2.744871374328608908e+03,2.147670874482840736e+04,2.530903820557417203e+04,2.104361660040037168e+04
3.492371475457511032e+00,2.536361470985489177e+03,2.055656976700724772e+04,2.490600748951396235e+04,2.081881529313838837e+04
3.043723255997857091e+00,2.566946799765179094e+03,2.098406376196001656e+04,2.505499310402022456e+04,2.092735480672490303e+04
2.835332382282842012e+00,2.568517365929915741e+03,2.065762755510788702e+04,2.506797430423810147e+04,2.096307984454248799e+04
