6.474332317953837901e+00
9.403989859815085950e+00
7.123032412523081724e+00
9.288565336186760391e+00
7.194785407783996334e+00
8.474965207807176881e+00
6.851187305729041555e+00
6.029233349490634275e+00
1.097326930009394985e+01
6.962505956321719758e+00
5.817346056792814579e+00
6.310063895212554286e+00
9.291846983551527828e+00
8.566461269895524921e+00
7.739121871537300912e+00
