6.403653269931008474e+00
9.320159658659743940e+00
7.161973215858012054e+00
9.327718803484925658e+00
7.289271944894648136e+00
8.499770776390025873e+00
6.961076038885063433e+00
6.117972008696547448e+00
9.974166098717413220e+00
7.038693632725916416e+00
5.954936583928633453e+00
6.418340114551597253e+00
9.274225382354726932e+00
8.520447543735647500e+00
7.756341081065008858e+00
