2.199480829503078994e+01
2.301947857598117864e+01
2.527471464708231252e+01
2.206057061030599797e+01
2.121461020003379261e+01
2.535323220252172405e+01
2.352814942863232872e+01
2.756431459341633072e+01
2.300246918940872831e+01
2.648946977219880594e+01
2.453101623420509725e+01
2.615146825485197368e+01
2.191921420431978973e+01
2.397163959559649626e+01
1.907453089406366686e+01
1.723400069782295319e+01
2.532053957011119394e+01
1.889176794516331626e+01
7.644037113674476025e+00
7.666381767515599854e+00
1.032760491582674689e+01
9.560873052679825790e+00
8.617028323288607794e+00
