5.080966873100718761e-02,5.241325931862486631e-02,7.396498054357190932e-02,5.571478128433429017e-02,6.772999249218092377e-02,6.538159445170151074e-02,6.931417782919185866e-02,6.590787506236468751e-02,6.130999857742272519e-02,8.323478947053161714e-02,7.113141956813862077e-02,7.786673025264366499e-02,7.788226291733556239e-02,7.603779634019737499e-02,7.745281642923300403e-02,6.904258713183937524e-02,7.457361093888982551e-02,7.641523938373344371e-02,8.722115994054897847e-02,8.221304254915628995e-02,8.826385260105411301e-02,9.885068342335082137e-02,1.014319715278200890e-01
2.337098140228888454e-01,2.313092302820765056e-01,2.338020465217559574e-01,2.436215579023411348e-01,2.322440398479269086e-01,2.211625144880292881e-01,2.503358101144180781e-01,2.282724443791117608e-01,2.311920832148014193e-01,2.411149971974514417e-01,2.349811670909414119e-01,2.544578208012123755e-01,2.428822771850251971e-01,2.580550069673009927e-01,2.482288059000206659e-01,2.562028457559089034e-01,2.605426884226887396e-01,2.447921068244613696e-01,2.879836570882743918e-01,2.872346666602716980e-01,3.087436357894084993e-01,2.960206135489165669e-01,2.913545636822531537e-01
3.460586654805270501e-01,3.110110144187572812e-01,3.343055623168554868e-01,3.148796638426021866e-01,3.221408927203693318e-01,3.081095550813010564e-01,3.040971435599504891e-01,3.290379732058927309e-01,3.306270775173611454e-01,3.234762000357734868e-01,3.588938460423183319e-01,3.434188944676825339e-01,3.630625768028659661e-01,3.365029225991896245e-01,3.574084986294284727e-01,3.367975531929818245e-01,3.217660426815382446e-01,3.448427280745140489e-01,3.242208352860489473e-01,3.106215417596971395e-01,3.088959404237714423e-01,2.990372715986817642e-01,3.142540348388082605e-01
2.225342874754429046e-01,2.360834114168901265e-01,2.267097177617870829e-01,2.129516845132996827e-01,2.226227524781913825e-01,2.391030510613886273e-01,2.248845511981650280e-01,2.365574322199925361e-01,2.277004213533082300e-01,2.297402087462188103e-01,2.135007184249550771e-01,1.984581497592981802e-01,1.970953046843601786e-01,1.977473800943323479e-01,1.913113361414108260e-01,1.986261835205573312e-01,1.948857918569728565e-01,2.052912578613884098e-01,1.847055746887279748e-01,1.916561255858836577e-01,1.712779883791238356e-01,1.854621164253132670e-01,1.838926548403808647e-01
1.468875642901343315e-01,1.691830845636509151e-01,1.312176928560297440e-01,1.728323124574226155e-01,1.552623224613315367e-01,1.662432849175797533e-01,1.513683172982749625e-01,1.402242751326382708e-01,1.491704193371065912e-01,1.224338045500244498e-01,1.214928488736465306e-01,1.257984047191632870e-01,1.190775784104132484e-01,1.316568939989795350e-01,1.255985428999072395e-01,1.393308303987128849e-01,1.482318660999103477e-01,1.286586678559028252e-01,1.158687729963997770e-01,1.282746234449915479e-01,1.228185828066421376e-01,1.206293150037374279e-01,1.090667751107374933e-01
