8.400000000000000000e+01,8.769700000000000000e+04,7.427850000000000000e+05,9.273790000000000000e+05,7.877870000000000000e+05
2.500000000000000000e+01,2.865500000000000000e+04,2.397950000000000000e+05,3.132490000000000000e+05,2.861660000000000000e+05
5.500000000000000000e+01,5.868300000000000000e+04,4.983260000000000000e+05,6.303600000000000000e+05,5.585570000000000000e+05
1.000000000000000000e+00,1.483000000000000000e+03,1.220700000000000000e+04,1.484300000000000000e+04,1.241100000000000000e+04
1.650000000000000000e+02,1.765180000000000000e+05,1.493113000000000000e+06,1.885831000000000000e+06,1.644921000000000000e+06
